variant,d,next_d,symbol,dir,last_close,vol_today,rrv,adx,next_close,next_ret
new,2026-08-26,2026-08-27,KARURVYSYA,breakout,354.0,3894118,2.394,54.1,346.0,-0.022598870056497175
new,2026-08-26,2026-08-27,KAYNES,breakout,4032.0,1736244,1.032,45.8,4018.8,-0.003273809523809479
new,2026-08-26,2026-08-27,IFCI,breakout,85.89,54782275,2.161,51.4,84.16,-0.02014204214693217
new,2026-08-26,2026-08-27,SAIL,breakout,194.9,44530011,2.07,62.7,193.0,-0.00974858902001029
new,2026-08-26,2026-08-27,MOTILALOFS,breakout,1040.0,1930730,1.593,48.0,1038.1,-0.0018269230769231643
new,2026-08-26,2026-08-27,CGCL,breakout,255.2,30352158,7.48,59.5,244.58,-0.041614420062695834
new,2026-08-26,2026-08-27,MAHABANK,breakout,85.6,56234790,5.385,43.6,84.69,-0.010630841121495288
new,2026-08-26,2026-08-27,PWL,breakout,126.7,27103534,2.06,39.3,123.6,-0.024467245461720667
new,2026-08-26,2026-08-27,ANTHEM,breakout,927.0,1850517,2.93,42.9,922.3,-0.005070118662351721
new,2026-08-26,2026-08-27,ABSLAMC,breakout,1033.6,406924,2.389,34.2,1049.0,0.01489938080495365
new,2026-08-26,2026-08-27,JINDALSAW,breakout,305.0,12332427,6.714,40.1,310.0,0.01639344262295082
new,2026-08-26,2026-08-27,KOTAKBANK,breakout,416.7,20168480,2.12,50.0,424.2,0.017998560115190784
old,2026-08-27,2026-08-28,BBTC,breakout,1593.0,14318827,425.694,52.5,1564.5,-0.017890772128060263
new,2026-08-27,2026-08-28,NCC,breakout,150.0,4095482,1.529,31.3,148.6,-0.00933333333333337
new,2026-08-27,2026-08-28,ADANIENT,breakout,3169.0,1793548,1.655,45.3,3168.5,-0.0001577784790154623
new,2026-08-27,2026-08-28,LICHSGFIN,breakout,535.5,7373133,3.131,45.8,535.0,-0.0009337068160597573
new,2026-08-27,2026-08-28,CGPOWER,breakout,897.9,5429455,2.146,38.3,889.0,-0.009912016928388436
new,2026-08-27,2026-08-28,BBTC,breakout,1593.0,14318827,425.694,52.5,1564.5,-0.017890772128060263
new,2026-08-27,2026-08-28,DELHIVERY,breakout,466.0,4020599,1.261,55.3,470.2,0.009012875536480662
new,2026-08-27,2026-08-28,GVT&D,breakout,4407.8,1777869,1.823,53.9,4339.2,-0.015563319569853523
new,2026-08-27,2026-08-28,BHEL,breakout,433.95,19957824,2.795,48.4,430.85,-0.0071436801474823505
new,2026-08-27,2026-08-28,ADANIPOWER,breakout,215.0,69977018,4.857,52.7,212.63,-0.01102325581395351
new,2026-08-27,2026-08-28,AMBER,breakout,7701.0,610622,1.855,44.6,7675.0,-0.0033761849110505128
new,2026-08-27,2026-08-28,MEDANTA,breakout,1523.0,1108809,4.307,51.7,1469.5,-0.03512803676953381
new,2026-08-27,2026-08-28,WOCKPHARMA,breakout,1971.0,1208156,1.932,34.1,1975.0,0.0020294266869609334
old,2026-08-28,2026-08-31,TEJASNET,breakout,549.0,42931819,39.146,45.7,559.0,0.018214936247723135
new,2026-08-28,2026-08-31,COFORGE,breakout,2014.6,5515290,2.76,55.7,1985.3,-0.014543830040702848
new,2026-08-28,2026-08-31,DIVISLAB,breakout,9239.0,773191,1.57,69.2,9467.0,0.02467799545405347
new,2026-08-28,2026-08-31,TECHM,breakout,1640.9,3415061,1.317,49.8,1628.0,-0.0078615393991103
new,2026-08-28,2026-08-31,SHYAMMETL,breakout,1104.3,2681028,5.339,52.4,1088.5,-0.014307706239246541
new,2026-08-28,2026-08-31,ATHERENERG,breakout,1616.3,14534560,3.346,42.9,1717.7,0.06273587824042572
new,2026-08-28,2026-08-31,APLAPOLLO,breakout,2265.6,1037503,1.358,52.0,2223.4,-0.01862641242937845
new,2026-08-28,2026-08-31,SAGILITY,breakout,46.34,60731454,2.848,37.6,47.05,0.015321536469572588
new,2026-08-28,2026-08-31,TEJASNET,breakout,549.0,42931819,39.146,45.7,559.0,0.018214936247723135
new,2026-08-28,2026-08-31,SUPREMEIND,breakout,3636.9,269257,1.577,38.7,3559.0,-0.021419340647254554
new,2026-08-28,2026-08-31,HEG,breakout,737.8,2663733,1.692,38.3,730.0,-0.010571970723773319
new,2026-08-28,2026-08-31,NEWGEN,breakout,566.0,10495323,13.723,48.4,528.0,-0.06713780918727916
new,2026-08-28,2026-08-31,REDINGTON,breakout,366.6,15994139,1.709,21.5,360.2,-0.017457719585379252
new,2026-08-28,2026-08-31,IFCI,breakout,90.2,139047528,5.013,47.2,89.26,-0.010421286031042103
new,2026-08-28,2026-08-31,LTM,breakout,4675.0,1147867,2.711,28.1,4540.0,-0.028877005347593583
new,2026-08-28,2026-08-31,RKFORGE,breakout,752.8,1359185,1.003,30.1,742.25,-0.014014346439957432
new,2026-08-28,2026-08-31,TECHNOE,breakout,1024.1,272655,1.111,36.5,984.25,-0.03891221560394484
new,2026-08-28,2026-08-31,GLENMARK,breakout,2515.0,807632,1.601,37.0,2480.0,-0.013916500994035786
old,2026-08-31,2026-09-01,LTTS,breakout,3632.9,684831,7.959,24.4,3576.1,-0.01563489223485375
old,2026-08-31,2026-09-01,LENSKART,breakout,663.0,111314326,13.572,28.3,661.0,-0.0030165912518853697
new,2026-08-31,2026-09-01,AIIL,breakout,572.0,1822269,3.688,21.3,542.75,-0.05113636363636364
new,2026-08-31,2026-09-01,ATHERENERG,breakout,1717.7,19105149,3.889,55.1,1725.6,0.004599173313151228
new,2026-08-31,2026-09-01,LTTS,breakout,3632.9,684831,7.959,24.4,3576.1,-0.01563489223485375
new,2026-08-31,2026-09-01,BAJAJ-AUTO,breakout,12130.0,351479,1.55,34.5,12361.0,0.019043693322341303
new,2026-08-31,2026-09-01,INDGN,breakout,608.0,3949706,4.739,51.7,609.0,0.001644736842105263
new,2026-08-31,2026-09-01,ACMESOLAR,breakout,408.0,2967137,1.486,25.3,402.0,-0.014705882352941176
new,2026-08-31,2026-09-01,SUZLON,breakout,47.52,57276623,1.389,33.9,46.5,-0.02146464646464653
new,2026-08-31,2026-09-01,ICICIBANK,breakout,1454.0,15176869,1.684,31.5,1438.0,-0.011004126547455296
new,2026-08-31,2026-09-01,KAJARIACER,breakout,1242.0,539501,2.319,32.7,1230.0,-0.00966183574879227
new,2026-08-31,2026-09-01,THELEELA,breakout,571.15,1522308,2.074,22.4,575.8,0.008141468966120944
new,2026-08-31,2026-09-01,NYKAA,breakout,349.55,7646343,1.236,28.5,338.5,-0.03161207266485484
new,2026-08-31,2026-09-01,IDFCFIRSTB,breakout,85.97,19184289,1.682,33.2,84.9,-0.012446202163545344
new,2026-08-31,2026-09-01,WIPRO,breakout,184.5,16438985,2.064,20.9,180.9,-0.01951219512195119
new,2026-08-31,2026-09-01,RRKABEL,breakout,2931.9,631074,1.527,22.8,2874.0,-0.019748286094341583
new,2026-08-31,2026-09-01,PIRAMALFIN,breakout,2315.0,705786,2.662,32.6,2232.0,-0.035853131749460046
new,2026-08-31,2026-09-01,LENSKART,breakout,663.0,111314326,13.572,28.3,661.0,-0.0030165912518853697
new,2026-08-31,2026-09-01,CYIENT,breakout,1175.0,2527968,1.64,42.3,1153.0,-0.01872340425531915
new,2026-08-31,2026-09-01,OFSS,breakout,12540.0,473006,2.325,36.2,12187.0,-0.028149920255183414
new,2026-08-31,2026-09-01,FEDERALBNK,breakout,356.7,6625274,1.443,31.0,349.25,-0.020885898514157526
new,2026-08-31,2026-09-01,INDUSTOWER,breakout,388.8,5352455,1.058,11.6,375.0,-0.03549382716049385
new,2026-08-31,2026-09-01,DIVISLAB,breakout,9467.0,677348,1.377,47.7,9165.0,-0.03190028520122531
new,2026-08-31,2026-09-01,SPLPETRO,breakout,725.15,1220795,14.853,37.2,720.0,-0.007101978900917021
new,2026-09-01,2026-09-02,COHANCE,breakout,461.4,2163764,1.484,31.9,459.0,-0.005201560468140393
new,2026-09-01,2026-09-02,CUB,breakout,234.0,2904744,1.047,27.8,231.0,-0.01282051282051282
new,2026-09-01,2026-09-02,JSL,breakout,735.0,1066040,2.682,25.8,735.0,0.0
new,2026-09-01,2026-09-02,HCLTECH,breakout,1351.4,4030238,2.101,39.6,1331.5,-0.014725469883084276
new,2026-09-01,2026-09-02,CAPLIPOINT,breakout,2720.0,1991038,21.432,33.6,2728.0,0.0029411764705882353
new,2026-09-02,2026-09-03,KIRLOSENG,breakout,2172.0,491464,1.094,19.5,2141.3,-0.01413443830570894
new,2026-09-02,2026-09-03,OIL,breakout,498.15,4334029,1.435,49.4,495.5,-0.005319682826457848
new,2026-09-02,2026-09-03,RBLBANK,breakout,389.4,4296931,2.041,23.4,408.1,0.04802259887005662
new,2026-09-02,2026-09-03,SAILIFE,breakout,1582.0,2743656,4.134,42.6,1579.0,-0.0018963337547408343
new,2026-09-02,2026-09-03,CLEAN,breakout,863.0,1111320,2.781,27.7,850.3,-0.014716106604866797
new,2026-09-02,2026-09-03,COALINDIA,breakout,417.85,34128070,4.38,44.4,420.05,0.005265047265765199
new,2026-09-02,2026-09-03,PNB,breakout,117.0,21094953,1.613,29.3,116.32,-0.00581196581196587
new,2026-09-03,2026-09-04,GESHIP,breakout,1354.7,1286344,1.388,33.9,1366.0,0.008341330183804499
new,2026-09-03,2026-09-04,KARURVYSYA,breakout,353.2,2695794,1.729,21.9,348.4,-0.01359003397508497
new,2026-09-03,2026-09-04,URBANCO,breakout,177.6,17339311,1.189,28.3,182.0,0.024774774774774806
new,2026-09-03,2026-09-04,CGCL,breakout,272.1,13333412,2.09,31.9,281.2,0.03344358691657466
new,2026-09-03,2026-09-04,WELCORP,breakout,2631.1,4169197,1.521,43.0,2573.9,-0.021739956672114258
new,2026-09-03,2026-09-04,USHAMART,breakout,517.0,909653,1.463,23.6,512.0,-0.009671179883945842
new,2026-09-03,2026-09-04,MAHABANK,breakout,86.32,48631180,3.438,26.4,86.0,-0.0037071362372566403
new,2026-09-03,2026-09-04,RBLBANK,breakout,408.1,19860126,10.146,51.7,414.35,0.015314873805439843
new,2026-09-03,2026-09-04,REDINGTON,breakout,373.55,8920713,1.792,41.5,370.3,-0.008700307857047248
new,2026-09-04,2026-09-07,LICHSGFIN,breakout,562.35,7120960,2.371,32.8,552.0,-0.018404907975460162
new,2026-09-04,2026-09-07,TATACAP,breakout,375.25,1324384,1.142,41.0,369.1,-0.016389073950699475
new,2026-09-04,2026-09-07,GESHIP,breakout,1366.0,1035609,1.158,40.1,1372.0,0.004392386530014641
new,2026-09-04,2026-09-07,ACMESOLAR,breakout,419.0,6198203,3.306,35.0,412.0,-0.016706443914081145
new,2026-09-04,2026-09-07,TEJASNET,breakout,612.0,26060036,6.805,43.6,592.7,-0.03153594771241822
new,2026-09-04,2026-09-07,TATASTEEL,breakout,188.79,36492638,1.372,26.9,185.61,-0.016844112505958887
new,2026-09-04,2026-09-07,TITAGARH,breakout,872.3,2999145,7.87,40.3,891.3,0.02178149719133326
new,2026-09-04,2026-09-07,BSE,breakout,3441.0,11497920,2.395,48.8,3446.2,0.0015111886079627486
new,2026-09-04,2026-09-07,IFCI,breakout,102.17,406709407,6.453,40.4,102.21,0.0003915043554858769
new,2026-09-04,2026-09-07,RBLBANK,breakout,414.35,7855103,2.8,61.4,415.0,0.0015687220948472963
new,2026-09-04,2026-09-07,TATACOMM,breakout,1751.6,276709,1.068,44.6,1740.0,-0.0066225165562913395
new,2026-09-04,2026-09-07,IGL,breakout,158.31,8163476,3.651,55.8,155.69,-0.016549807340029084
new,2026-09-04,2026-09-07,ANGELONE,breakout,300.05,45487278,8.647,47.6,303.8,0.012497917013831027
new,2026-09-04,2026-09-07,RELIANCE,breakout,1322.0,13022095,1.275,35.0,1309.5,-0.009455370650529501
new,2026-09-04,2026-09-07,NUVOCO,breakout,345.6,1495083,5.046,52.2,345.1,-0.0014467592592592592
new,2026-09-04,2026-09-07,NIACL,breakout,231.5,66894389,17.01,41.5,229.8,-0.0073434125269977914
new,2026-09-04,2026-09-07,CARBORUNIV,breakout,1130.0,338730,1.307,35.0,1109.7,-0.017964601769911465
new,2026-09-04,2026-09-07,PNBHOUSING,breakout,1160.5,924980,1.126,28.9,1182.1,0.018612666953899102
new,2026-09-04,2026-09-07,HDFCLIFE,breakout,546.4,6016170,2.512,32.2,533.2,-0.024158125915080403
new,2026-09-04,2026-09-07,WOCKPHARMA,breakout,2097.0,3556908,5.121,50.2,2212.8,0.055221745350500805
old,2026-09-07,2026-09-08,ZYDUSWELL,breakout,551.5,7610145,32.098,25.0,557.8,0.011423390752493118
new,2026-09-07,2026-09-08,SPLPETRO,breakout,804.8,855077,3.733,68.2,824.0,0.023856858846918547
new,2026-09-07,2026-09-08,DIVISLAB,breakout,9315.0,502148,1.173,21.6,9575.0,0.027911969940955447
new,2026-09-07,2026-09-08,SUPREMEIND,breakout,3598.0,370879,1.846,38.3,3553.0,-0.012506948304613675
new,2026-09-07,2026-09-08,HOMEFIRST,breakout,1239.0,315025,2.67,34.2,1231.4,-0.006133979015334874
new,2026-09-07,2026-09-08,NAM-INDIA,breakout,1195.0,1817882,1.321,22.3,1188.9,-0.005104602510460175
new,2026-09-07,2026-09-08,MOTILALOFS,breakout,1055.0,1551612,1.243,40.9,1051.5,-0.0033175355450236967
new,2026-09-07,2026-09-08,WOCKPHARMA,breakout,2212.8,4215624,4.988,59.9,2227.0,0.006417208966015824
new,2026-09-07,2026-09-08,NCC,breakout,150.5,3412520,1.236,19.9,148.4,-0.013953488372092985
new,2026-09-07,2026-09-08,ZYDUSWELL,breakout,551.5,7610145,32.098,25.0,557.8,0.011423390752493118
new,2026-09-07,2026-09-08,SYRMA,breakout,1628.0,13049271,12.36,55.9,1639.9,0.007309582309582365
new,2026-09-08,2026-09-09,HAL,breakout,5031.1,2552350,2.827,38.6,5000.5,-0.006082168909383705
new,2026-09-08,2026-09-09,DATAPATTNS,breakout,4940.0,2893800,3.911,47.3,4911.8,-0.005708502024291461
new,2026-09-08,2026-09-09,JAINREC,breakout,296.0,2752267,2.289,50.1,296.15,0.0005067567567566799
new,2026-09-08,2026-09-09,JUBLPHARMA,breakout,999.75,1366685,3.503,57.7,1019.95,0.02020505126281575
new,2026-09-08,2026-09-09,COCHINSHIP,breakout,1528.2,874613,1.052,23.2,1556.0,0.018191336212537594
new,2026-09-08,2026-09-09,PINELABS,breakout,169.97,38298058,2.081,49.0,175.05,0.029887627228334487
new,2026-09-08,2026-09-09,GRANULES,breakout,892.0,2111563,3.121,30.5,880.5,-0.01289237668161435
new,2026-09-08,2026-09-09,AUROPHARMA,breakout,1692.0,1055767,1.305,24.8,1698.9,0.004078014184397217
new,2026-09-08,2026-09-09,PIRAMALFIN,breakout,2300.0,481385,1.282,9.9,2312.5,0.005434782608695652
new,2026-09-08,2026-09-09,KALYANKJIL,breakout,612.6,10707918,1.177,40.0,607.6,-0.008161932745674175
new,2026-09-08,2026-09-09,GVT&D,breakout,4750.0,4272233,5.014,54.4,4673.0,-0.016210526315789474
new,2026-09-08,2026-09-09,UTIAMC,breakout,901.0,354699,3.757,47.9,901.1,0.00011098779134297751
new,2026-09-08,2026-09-09,PCBL,breakout,329.95,6605790,6.683,38.5,334.9,0.015002273071677494
new,2026-09-08,2026-09-09,PPLPHARMA,breakout,226.0,21038253,5.509,55.5,218.45,-0.03340707964601775
new,2026-09-08,2026-09-09,NYKAA,breakout,341.0,5739771,1.285,19.4,343.0,0.005865102639296188
new,2026-09-09,2026-09-10,SARDAEN,breakout,547.5,5268296,3.422,49.3,540.1,-0.013515981735159777
new,2026-09-09,2026-09-10,MEESHO,breakout,217.0,17153121,1.116,30.0,213.4,-0.016589861751152048
new,2026-09-09,2026-09-10,PINELABS,breakout,175.05,40641077,2.28,50.5,173.85,-0.006855184233076361
new,2026-09-09,2026-09-10,GRAPHITE,breakout,843.0,36288867,35.123,52.5,841.2,-0.0021352313167259246
new,2026-09-09,2026-09-10,CGPOWER,breakout,926.95,3454443,1.484,49.7,915.55,-0.012298397971843239
new,2026-09-09,2026-09-10,COCHINSHIP,breakout,1556.0,1253238,1.471,24.4,1556.1,6.426735218503152e-05
new,2026-09-09,2026-09-10,ADANIENT,breakout,3104.7,5320331,2.841,43.7,3090.0,-0.004734756981350797
new,2026-09-09,2026-09-10,SAILIFE,breakout,1679.9,1332754,1.869,33.6,1615.2,-0.038514197273647265
new,2026-09-09,2026-09-10,GPIL,breakout,252.5,3124484,1.637,51.9,249.1,-0.013465346534653488
new,2026-09-09,2026-09-10,FINCABLES,breakout,1346.0,2870953,1.485,54.7,1360.0,0.010401188707280832
new,2026-09-09,2026-09-10,JSWINFRA,breakout,341.4,5358907,2.368,24.8,341.6,0.0005858230814295416
new,2026-09-09,2026-09-10,ACUTAAS,breakout,3245.0,282095,1.097,25.4,3381.1,0.04194144838212632
new,2026-09-09,2026-09-10,PCBL,breakout,334.9,6362047,5.001,47.6,339.6,0.014034040011944
new,2026-09-09,2026-09-10,COALINDIA,breakout,431.0,22788948,2.283,42.8,433.05,0.004756380510440862
